solar,iid,datetime,h
9.273,0,2012-10-03,16.0
2.66,0,2012-10-03,17.0
3.284,0,2012-10-03,18.0
1.2865,0,2012-10-03,19.0
0.0,0,2012-10-03,20.0
0.0,0,2012-10-03,21.0
0.0,0,2012-10-03,22.0
0.0,0,2012-10-03,23.0
0.0,0,2012-10-04,0.0
0.0,0,2012-10-04,1.0
0.0,0,2012-10-04,2.0
0.0,0,2012-10-04,3.0
0.0,0,2012-10-04,4.0
0.0,0,2012-10-04,5.0
0.0,0,2012-10-04,6.0
0.0,0,2012-10-04,7.0
0.137,0,2012-10-04,8.0
1.914,0,2012-10-04,9.0
5.23,0,2012-10-04,10.0
4.212,0,2012-10-04,11.0
5.599,0,2012-10-04,12.0
5.7295,0,2012-10-04,13.0
5.93,0,2012-10-04,14.0
5.7245,0,2012-10-04,15.0
2.604,0,2012-10-04,16.0
4.637,0,2012-10-04,17.0
1.6600000000000001,0,2012-10-04,18.0
0.196,0,2012-10-04,19.0
0.0,0,2012-10-04,20.0
0.0,0,2012-10-04,21.0
0.0,0,2012-10-04,22.0
0.0,0,2012-10-04,23.0
0.0,0,2012-10-05,0.0
0.0,0,2012-10-05,1.0
0.0,0,2012-10-05,2.0
0.0,0,2012-10-05,3.0
0.0,0,2012-10-05,4.0
0.0,0,2012-10-05,5.0
0.0,0,2012-10-05,6.0
0.0,0,2012-10-05,7.0
0.1755,0,2012-10-05,8.0
2.234,0,2012-10-05,9.0
4.718,0,2012-10-05,10.0
5.574,0,2012-10-05,11.0
6.82,0,2012-10-05,12.0
7.1370000000000005,0,2012-10-05,13.0
7.2255,0,2012-10-05,14.0
6.5009999999999994,0,2012-10-05,15.0
5.5405,0,2012-10-05,16.0
5.152,0,2012-10-05,17.0
2.3049999999999997,0,2012-10-05,18.0
0.6015,0,2012-10-05,19.0
0.0,0,2012-10-05,20.0
0.0,0,2012-10-05,21.0
0.0,0,2012-10-05,22.0
0.0,0,2012-10-05,23.0
0.0,0,2012-10-06,0.0
0.0,0,2012-10-06,1.0
0.0,0,2012-10-06,2.0
0.0,0,2012-10-06,3.0
0.0,0,2012-10-06,4.0
0.0,0,2012-10-06,5.0
0.0,0,2012-10-06,6.0
0.0,0,2012-10-06,7.0
0.1755,0,2012-10-06,8.0
2.2805,0,2012-10-06,9.0
7.0815,0,2012-10-06,10.0
10.3245,0,2012-10-06,11.0
12.1985,0,2012-10-06,12.0
12.263,0,2012-10-06,13.0
11.437000000000001,0,2012-10-06,14.0
10.867999999999999,0,2012-10-06,15.0
9.2105,0,2012-10-06,16.0
7.159,0,2012-10-06,17.0
4.259,0,2012-10-06,18.0
0.7215,0,2012-10-06,19.0
0.0,0,2012-10-06,20.0
0.0,0,2012-10-06,21.0
0.0,0,2012-10-06,22.0
0.0,0,2012-10-06,23.0
0.0,0,2012-10-07,0.0
0.0,0,2012-10-07,1.0
0.0,0,2012-10-07,2.0
0.0,0,2012-10-07,3.0
0.0,0,2012-10-07,4.0
0.0,0,2012-10-07,5.0
0.0,0,2012-10-07,6.0
0.0,0,2012-10-07,7.0
0.218,0,2012-10-07,8.0
2.0945,0,2012-10-07,9.0
5.6475,0,2012-10-07,10.0
8.274000000000001,0,2012-10-07,11.0
8.7285,0,2012-10-07,12.0
8.530000000000001,0,2012-10-07,13.0
9.143,0,2012-10-07,14.0
10.358,0,2012-10-07,15.0
9.1015,0,2012-10-07,16.0
6.683999999999999,0,2012-10-07,17.0
3.6515000000000004,0,2012-10-07,18.0
0.6950000000000001,0,2012-10-07,19.0
0.0,0,2012-10-07,20.0
0.0,0,2012-10-07,21.0
0.0,0,2012-10-07,22.0
0.0,0,2012-10-07,23.0
0.0,0,2012-10-08,0.0
0.0,0,2012-10-08,1.0
0.0,0,2012-10-08,2.0
0.0,0,2012-10-08,3.0
0.0,0,2012-10-08,4.0
0.0,0,2012-10-08,5.0
0.0,0,2012-10-08,6.0
0.0,0,2012-10-08,7.0
0.1045,0,2012-10-08,8.0
2.213,0,2012-10-08,9.0
6.5575,0,2012-10-08,10.0
9.601500000000001,0,2012-10-08,11.0
11.631499999999999,0,2012-10-08,12.0
12.7025,0,2012-10-08,13.0
12.863,0,2012-10-08,14.0
12.1795,0,2012-10-08,15.0
10.576,0,2012-10-08,16.0
8.005,0,2012-10-08,17.0
4.4225,0,2012-10-08,18.0
0.8755,0,2012-10-08,19.0
0.0,0,2012-10-08,20.0
0.0,0,2012-10-08,21.0
0.0,0,2012-10-08,22.0
0.0,0,2012-10-08,23.0
0.0,0,2012-10-09,0.0
0.0,0,2012-10-09,1.0
0.0,0,2012-10-09,2.0
0.0,0,2012-10-09,3.0
0.0,0,2012-10-09,4.0
0.0,0,2012-10-09,5.0
0.0,0,2012-10-09,6.0
0.0,0,2012-10-09,7.0
0.156,0,2012-10-09,8.0
2.2995,0,2012-10-09,9.0
5.7635000000000005,0,2012-10-09,10.0
9.2395,0,2012-10-09,11.0
11.7095,0,2012-10-09,12.0
10.108,0,2012-10-09,13.0
8.4725,0,2012-10-09,14.0
9.112,0,2012-10-09,15.0
10.3245,0,2012-10-09,16.0
6.6739999999999995,0,2012-10-09,17.0
2.225,0,2012-10-09,18.0
0.485,0,2012-10-09,19.0
0.0,0,2012-10-09,20.0
0.0,0,2012-10-09,21.0
0.0,0,2012-10-09,22.0
0.0,0,2012-10-09,23.0
0.0,0,2012-10-10,0.0
0.0,0,2012-10-10,1.0
0.0,0,2012-10-10,2.0
0.0,0,2012-10-10,3.0
0.0,0,2012-10-10,4.0
0.0,0,2012-10-10,5.0
0.0,0,2012-10-10,6.0
0.0,0,2012-10-10,7.0
0.1675,0,2012-10-10,8.0
2.701,0,2012-10-10,9.0
5.7765,0,2012-10-10,10.0
4.664,0,2012-10-10,11.0
4.347,0,2012-10-10,12.0
4.861000000000001,0,2012-10-10,13.0
5.220000000000001,0,2012-10-10,14.0
5.314,0,2012-10-10,15.0
10.502500000000001,0,2012-10-10,16.0
7.082,0,2012-10-10,17.0
2.3810000000000002,0,2012-10-10,18.0
0.5505,0,2012-10-10,19.0
0.0,0,2012-10-10,20.0
0.0,0,2012-10-10,21.0
0.0,0,2012-10-10,22.0
0.0,0,2012-10-10,23.0
0.0,0,2012-10-11,0.0
0.0,0,2012-10-11,1.0
0.0,0,2012-10-11,2.0
0.0,0,2012-10-11,3.0
0.0,0,2012-10-11,4.0
0.0,0,2012-10-11,5.0
0.0,0,2012-10-11,6.0
0.0,0,2012-10-11,7.0
0.101,0,2012-10-11,8.0
2.4370000000000003,0,2012-10-11,9.0
7.1755,0,2012-10-11,10.0
9.961500000000001,0,2012-10-11,11.0
8.7285,0,2012-10-11,12.0
11.222999999999999,0,2012-10-11,13.0
12.2325,0,2012-10-11,14.0
4.4,0,2012-10-11,15.0
6.2170000000000005,0,2012-10-11,16.0
6.5115,0,2012-10-11,17.0
4.047,0,2012-10-11,18.0
0.46349999999999997,0,2012-10-11,19.0
0.0,0,2012-10-11,20.0
0.0,0,2012-10-11,21.0
0.0,0,2012-10-11,22.0
0.0,0,2012-10-11,23.0
0.0,0,2012-10-12,0.0
0.0,0,2012-10-12,1.0
0.0,0,2012-10-12,2.0
0.0,0,2012-10-12,3.0
0.0,0,2012-10-12,4.0
0.0,0,2012-10-12,5.0
0.0,0,2012-10-12,6.0
0.0,0,2012-10-12,7.0
0.225,0,2012-10-12,8.0
3.1215,0,2012-10-12,9.0
5.949999999999999,0,2012-10-12,10.0
5.001,0,2012-10-12,11.0
5.372,0,2012-10-12,12.0
7.916499999999999,0,2012-10-12,13.0
7.928,0,2012-10-12,14.0
3.701,0,2012-10-12,15.0
3.276,0,2012-10-12,16.0
3.214,0,2012-10-12,17.0
2.3125,0,2012-10-12,18.0
0.617,0,2012-10-12,19.0
0.0,0,2012-10-12,20.0
0.0,0,2012-10-12,21.0
0.0,0,2012-10-12,22.0
0.0,0,2012-10-12,23.0
0.0,0,2012-10-13,0.0
0.0,0,2012-10-13,1.0
0.0,0,2012-10-13,2.0
0.0,0,2012-10-13,3.0
0.0,0,2012-10-13,4.0
0.0,0,2012-10-13,5.0
0.0,0,2012-10-13,6.0
0.0,0,2012-10-13,7.0
0.092,0,2012-10-13,8.0
1.017,0,2012-10-13,9.0
6.208500000000001,0,2012-10-13,10.0
7.965,0,2012-10-13,11.0
10.811,0,2012-10-13,12.0
10.274000000000001,0,2012-10-13,13.0
10.466000000000001,0,2012-10-13,14.0
7.4094999999999995,0,2012-10-13,15.0
9.7135,0,2012-10-13,16.0
3.282,0,2012-10-13,17.0
1.8485,0,2012-10-13,18.0
0.4355,0,2012-10-13,19.0
0.0,0,2012-10-13,20.0
0.0,0,2012-10-13,21.0
0.0,0,2012-10-13,22.0
0.0,0,2012-10-13,23.0
0.0,0,2012-10-14,0.0
0.0,0,2012-10-14,1.0
0.0,0,2012-10-14,2.0
0.0,0,2012-10-14,3.0
0.0,0,2012-10-14,4.0
0.0,0,2012-10-14,5.0
0.0,0,2012-10-14,6.0
0.0,0,2012-10-14,7.0
0.03,0,2012-10-14,8.0
1.371,0,2012-10-14,9.0
2.581,0,2012-10-14,10.0
3.2119999999999997,0,2012-10-14,11.0
7.554,0,2012-10-14,12.0
8.899000000000001,0,2012-10-14,13.0
8.8875,0,2012-10-14,14.0
9.3905,0,2012-10-14,15.0
9.030000000000001,0,2012-10-14,16.0
8.6075,0,2012-10-14,17.0
4.686999999999999,0,2012-10-14,18.0
0.8414999999999999,0,2012-10-14,19.0
0.0,0,2012-10-14,20.0
0.0,0,2012-10-14,21.0
0.0,0,2012-10-14,22.0
0.0,0,2012-10-14,23.0
0.0,0,2012-10-15,0.0
0.0,0,2012-10-15,1.0
0.0,0,2012-10-15,2.0
0.0,0,2012-10-15,3.0
0.0,0,2012-10-15,4.0
0.0,0,2012-10-15,5.0
0.0,0,2012-10-15,6.0
0.0,0,2012-10-15,7.0
0.0795,0,2012-10-15,8.0
3.164,0,2012-10-15,9.0
6.744,0,2012-10-15,10.0
9.7855,0,2012-10-15,11.0
9.853,0,2012-10-15,12.0
6.683999999999999,0,2012-10-15,13.0
9.5595,0,2012-10-15,14.0
8.102500000000001,0,2012-10-15,15.0
4.109,0,2012-10-15,16.0
2.284,0,2012-10-15,17.0
1.1355,0,2012-10-15,18.0
0.134,0,2012-10-15,19.0
0.0,0,2012-10-15,20.0
0.0,0,2012-10-15,21.0
0.0,0,2012-10-15,22.0
0.0,0,2012-10-15,23.0
0.0,0,2012-10-16,0.0
0.0,0,2012-10-16,1.0
0.0,0,2012-10-16,2.0
0.0,0,2012-10-16,3.0
0.0,0,2012-10-16,4.0
0.0,0,2012-10-16,5.0
0.0,0,2012-10-16,6.0
0.0,0,2012-10-16,7.0
0.1185,0,2012-10-16,8.0
2.319,0,2012-10-16,9.0
5.735,0,2012-10-16,10.0
5.1875,0,2012-10-16,11.0
5.3925,0,2012-10-16,12.0
6.9535,0,2012-10-16,13.0
9.3855,0,2012-10-16,14.0
9.598,0,2012-10-16,15.0
6.519,0,2012-10-16,16.0
4.7364999999999995,0,2012-10-16,17.0
1.693,0,2012-10-16,18.0
0.113,0,2012-10-16,19.0
0.0,0,2012-10-16,20.0
0.0,0,2012-10-16,21.0
0.0,0,2012-10-16,22.0
0.0,0,2012-10-16,23.0
0.0,0,2012-10-17,0.0
0.0,0,2012-10-17,1.0
0.0,0,2012-10-17,2.0
0.0,0,2012-10-17,3.0
0.0,0,2012-10-17,4.0
0.0,0,2012-10-17,5.0
0.0,0,2012-10-17,6.0
0.0,0,2012-10-17,7.0
0.0325,0,2012-10-17,8.0
2.719,0,2012-10-17,9.0
7.042999999999999,0,2012-10-17,10.0
5.5135,0,2012-10-17,11.0
7.4115,0,2012-10-17,12.0
7.803,0,2012-10-17,13.0
9.207,0,2012-10-17,14.0
7.682,0,2012-10-17,15.0
9.534,0,2012-10-17,16.0
5.6825,0,2012-10-17,17.0
3.586,0,2012-10-17,18.0
0.6825,0,2012-10-17,19.0
0.0,0,2012-10-17,20.0
0.0,0,2012-10-17,21.0
0.0,0,2012-10-17,22.0
0.0,0,2012-10-17,23.0
0.0,0,2012-10-18,0.0
0.0,0,2012-10-18,1.0
0.0,0,2012-10-18,2.0
0.0,0,2012-10-18,3.0
0.0,0,2012-10-18,4.0
0.0,0,2012-10-18,5.0
0.0,0,2012-10-18,6.0
0.0,0,2012-10-18,7.0
0.0,0,2012-10-18,8.0
0.8644999999999999,0,2012-10-18,9.0
4.525,0,2012-10-18,10.0
8.6105,0,2012-10-18,11.0
6.6155,0,2012-10-18,12.0
9.205,0,2012-10-18,13.0
10.42,0,2012-10-18,14.0
10.575,0,2012-10-18,15.0
8.7905,0,2012-10-18,16.0
4.6425,0,2012-10-18,17.0
2.8495,0,2012-10-18,18.0
0.337,0,2012-10-18,19.0
0.0,0,2012-10-18,20.0
0.0,0,2012-10-18,21.0
0.0,0,2012-10-18,22.0
0.0,0,2012-10-18,23.0
0.0,0,2012-10-19,0.0
0.0,0,2012-10-19,1.0
0.0,0,2012-10-19,2.0
0.0,0,2012-10-19,3.0
0.0,0,2012-10-19,4.0
0.0,0,2012-10-19,5.0
0.0,0,2012-10-19,6.0
0.0,0,2012-10-19,7.0
0.0,0,2012-10-19,8.0
0.5325,0,2012-10-19,9.0
2.8005,0,2012-10-19,10.0
3.5340000000000003,0,2012-10-19,11.0
7.987,0,2012-10-19,12.0
6.551,0,2012-10-19,13.0
5.959,0,2012-10-19,14.0
5.615,0,2012-10-19,15.0
4.0595,0,2012-10-19,16.0
2.002,0,2012-10-19,17.0
2.495,0,2012-10-19,18.0
0.559,0,2012-10-19,19.0
0.0,0,2012-10-19,20.0
0.0,0,2012-10-19,21.0
0.0,0,2012-10-19,22.0
0.0,0,2012-10-19,23.0
0.0,0,2012-10-20,0.0
0.0,0,2012-10-20,1.0
0.0,0,2012-10-20,2.0
0.0,0,2012-10-20,3.0
0.0,0,2012-10-20,4.0
0.0,0,2012-10-20,5.0
0.0,0,2012-10-20,6.0
0.0,0,2012-10-20,7.0
0.0375,0,2012-10-20,8.0
2.566,0,2012-10-20,9.0
6.199,0,2012-10-20,10.0
8.997,0,2012-10-20,11.0
11.625,0,2012-10-20,12.0
10.5095,0,2012-10-20,13.0
3.4779999999999998,0,2012-10-20,14.0
3.311,0,2012-10-20,15.0
1.9255,0,2012-10-20,16.0
2.949,0,2012-10-20,17.0
1.8225000000000002,0,2012-10-20,18.0
0.2085,0,2012-10-20,19.0
0.0,0,2012-10-20,20.0
0.0,0,2012-10-20,21.0
0.0,0,2012-10-20,22.0
0.0,0,2012-10-20,23.0
0.0,0,2012-10-21,0.0
0.0,0,2012-10-21,1.0
0.0,0,2012-10-21,2.0
0.0,0,2012-10-21,3.0
0.0,0,2012-10-21,4.0
0.0,0,2012-10-21,5.0
0.0,0,2012-10-21,6.0
0.0,0,2012-10-21,7.0
0.0,0,2012-10-21,8.0
0.9575,0,2012-10-21,9.0
2.7805,0,2012-10-21,10.0
4.8095,0,2012-10-21,11.0
4.0565,0,2012-10-21,12.0
7.035,0,2012-10-21,13.0
5.136,0,2012-10-21,14.0
5.058,0,2012-10-21,15.0
1.976,0,2012-10-21,16.0
2.0895,0,2012-10-21,17.0
0.619,0,2012-10-21,18.0
0.1305,0,2012-10-21,19.0
0.0,0,2012-10-21,20.0
0.0,0,2012-10-21,21.0
0.0,0,2012-10-21,22.0
0.0,0,2012-10-21,23.0
0.0,0,2012-10-22,0.0
0.0,0,2012-10-22,1.0
0.0,0,2012-10-22,2.0
0.0,0,2012-10-22,3.0
0.0,0,2012-10-22,4.0
0.0,0,2012-10-22,5.0
0.0,0,2012-10-22,6.0
0.0,0,2012-10-22,7.0
0.0,0,2012-10-22,8.0
0.1625,0,2012-10-22,9.0
0.6025,0,2012-10-22,10.0
1.8719999999999999,0,2012-10-22,11.0
5.3115000000000006,0,2012-10-22,12.0
5.175,0,2012-10-22,13.0
2.216,0,2012-10-22,14.0
1.236,0,2012-10-22,15.0
3.013,0,2012-10-22,16.0
1.204,0,2012-10-22,17.0
0.2695,0,2012-10-22,18.0
0.0,0,2012-10-22,19.0
0.0,0,2012-10-22,20.0
0.0,0,2012-10-22,21.0
0.0,0,2012-10-22,22.0
0.0,0,2012-10-22,23.0
0.0,0,2012-10-23,0.0
0.0,0,2012-10-23,1.0
0.0,0,2012-10-23,2.0
0.0,0,2012-10-23,3.0
0.0,0,2012-10-23,4.0
0.0,0,2012-10-23,5.0
0.0,0,2012-10-23,6.0
0.0,0,2012-10-23,7.0
0.0,0,2012-10-23,8.0
0.0785,0,2012-10-23,9.0
0.635,0,2012-10-23,10.0
1.3885,0,2012-10-23,11.0
0.7465,0,2012-10-23,12.0
1.0135,0,2012-10-23,13.0
1.2734999999999999,0,2012-10-23,14.0
0.931,0,2012-10-23,15.0
2.6855,0,2012-10-23,16.0
2.4130000000000003,0,2012-10-23,17.0
1.586,0,2012-10-23,18.0
0.086,0,2012-10-23,19.0
0.0,0,2012-10-23,20.0
0.0,0,2012-10-23,21.0
0.0,0,2012-10-23,22.0
0.0,0,2012-10-23,23.0
0.0,0,2012-10-24,0.0
0.0,0,2012-10-24,1.0
0.0,0,2012-10-24,2.0
0.0,0,2012-10-24,3.0
0.0,0,2012-10-24,4.0
0.0,0,2012-10-24,5.0
0.0,0,2012-10-24,6.0
0.0,0,2012-10-24,7.0
0.0,0,2012-10-24,8.0
0.546,0,2012-10-24,9.0
2.6085000000000003,0,2012-10-24,10.0
2.788,0,2012-10-24,11.0
2.105,0,2012-10-24,12.0
1.849,0,2012-10-24,13.0
6.666500000000001,0,2012-10-24,14.0
5.741,0,2012-10-24,15.0
4.519500000000001,0,2012-10-24,16.0
2.7945,0,2012-10-24,17.0
0.481,0,2012-10-24,18.0
0.0365,0,2012-10-24,19.0
0.0,0,2012-10-24,20.0
0.0,0,2012-10-24,21.0
0.0,0,2012-10-24,22.0
0.0,0,2012-10-24,23.0
0.0,0,2012-10-25,0.0
0.0,0,2012-10-25,1.0
0.0,0,2012-10-25,2.0
0.0,0,2012-10-25,3.0
0.0,0,2012-10-25,4.0
0.0,0,2012-10-25,5.0
0.0,0,2012-10-25,6.0
0.0,0,2012-10-25,7.0
0.0,0,2012-10-25,8.0
0.8455,0,2012-10-25,9.0
3.1865,0,2012-10-25,10.0
3.9314999999999998,0,2012-10-25,11.0
4.438,0,2012-10-25,12.0
5.792999999999999,0,2012-10-25,13.0
5.3925,0,2012-10-25,14.0
2.13,0,2012-10-25,15.0
3.99,0,2012-10-25,16.0
2.782,0,2012-10-25,17.0
0.6665,0,2012-10-25,18.0
0.0785,0,2012-10-25,19.0
0.0,0,2012-10-25,20.0
0.0,0,2012-10-25,21.0
0.0,0,2012-10-25,22.0
0.0,0,2012-10-25,23.0
0.0,0,2012-10-26,0.0
0.0,0,2012-10-26,1.0
0.0,0,2012-10-26,2.0
0.0,0,2012-10-26,3.0
0.0,0,2012-10-26,4.0
0.0,0,2012-10-26,5.0
0.0,0,2012-10-26,6.0
0.0,0,2012-10-26,7.0
0.0,0,2012-10-26,8.0
1.944,0,2012-10-26,9.0
4.255,0,2012-10-26,10.0
5.3325,0,2012-10-26,11.0
11.246500000000001,0,2012-10-26,12.0
9.888,0,2012-10-26,13.0
10.198,0,2012-10-26,14.0
4.068,0,2012-10-26,15.0
3.418,0,2012-10-26,16.0
3.4965,0,2012-10-26,17.0
0.6505000000000001,0,2012-10-26,18.0
0.215,0,2012-10-26,19.0
0.0,0,2012-10-26,20.0
0.0,0,2012-10-26,21.0
0.0,0,2012-10-26,22.0
0.0,0,2012-10-26,23.0
0.0,0,2012-10-27,0.0
0.0,0,2012-10-27,1.0
0.0,0,2012-10-27,2.0
0.0,0,2012-10-27,3.0
0.0,0,2012-10-27,4.0
0.0,0,2012-10-27,5.0
0.0,0,2012-10-27,6.0
0.0,0,2012-10-27,7.0
0.0,0,2012-10-27,8.0
0.553,0,2012-10-27,9.0
2.23,0,2012-10-27,10.0
5.334,0,2012-10-27,11.0
5.6465,0,2012-10-27,12.0
2.5564999999999998,0,2012-10-27,13.0
3.914,0,2012-10-27,14.0
3.832,0,2012-10-27,15.0
1.7175,0,2012-10-27,16.0
1.6205,0,2012-10-27,17.0
0.4995,0,2012-10-27,18.0
0.0605,0,2012-10-27,19.0
0.0,0,2012-10-27,20.0
0.0,0,2012-10-27,21.0
0.0,0,2012-10-27,22.0
0.0,0,2012-10-27,23.0
0.0,0,2012-10-28,0.0
0.0,0,2012-10-28,1.0
0.0,0,2012-10-28,2.0
0.0,0,2012-10-28,3.0
0.0,0,2012-10-28,4.0
0.0,0,2012-10-28,5.0
0.0,0,2012-10-28,6.0
0.0,0,2012-10-28,7.0
0.3875,0,2012-10-28,8.0
1.0815000000000001,0,2012-10-28,9.0
2.4295,0,2012-10-28,10.0
3.9829999999999997,0,2012-10-28,11.0
3.6045000000000003,0,2012-10-28,12.0
1.835,0,2012-10-28,13.0
1.3265,0,2012-10-28,14.0
1.018,0,2012-10-28,15.0
0.53,0,2012-10-28,16.0
0.376,0,2012-10-28,17.0
0.0,0,2012-10-28,18.0
0.0,0,2012-10-28,19.0
0.0,0,2012-10-28,20.0
0.0,0,2012-10-28,21.0
0.0,0,2012-10-28,22.0
,0,2012-10-28,
0.0,0,2012-10-29,0.0
0.0,0,2012-10-29,1.0
0.0,0,2012-10-29,2.0
0.0,0,2012-10-29,3.0
0.0,0,2012-10-29,4.0
0.0,0,2012-10-29,5.0
0.0,0,2012-10-29,6.0
0.0,0,2012-10-29,7.0
1.266,0,2012-10-29,8.0
4.904,0,2012-10-29,9.0
7.219,0,2012-10-29,10.0
8.228,0,2012-10-29,11.0
5.557,0,2012-10-29,12.0
9.3215,0,2012-10-29,13.0
7.524,0,2012-10-29,14.0
4.3415,0,2012-10-29,15.0
2.6323333333333334,0,2012-10-29,16.0
1.289,0,2012-10-29,17.0
0.0315,0,2012-10-29,18.0
0.0,0,2012-10-29,19.0
0.0,0,2012-10-29,20.0
0.0,0,2012-10-29,21.0
0.0,0,2012-10-29,22.0
0.0,0,2012-10-29,23.0
0.0,0,2012-10-30,0.0
0.0,0,2012-10-30,1.0
0.0,0,2012-10-30,2.0
0.0,0,2012-10-30,3.0
0.0,0,2012-10-30,4.0
0.0,0,2012-10-30,5.0
0.0,0,2012-10-30,6.0
0.0,0,2012-10-30,7.0
0.0,0,2012-10-30,8.0
0.304,0,2012-10-30,9.0
0.28300000000000003,0,2012-10-30,10.0
1.0265,0,2012-10-30,11.0
1.124,0,2012-10-30,12.0
3.0255,0,2012-10-30,13.0
4.8580000000000005,0,2012-10-30,14.0
4.6845,0,2012-10-30,15.0
4.492,0,2012-10-30,16.0
1.363,0,2012-10-30,17.0
0.026,0,2012-10-30,18.0
0.0025,0,2012-10-30,19.0
0.0,0,2012-10-30,20.0
0.0,0,2012-10-30,21.0
0.0,0,2012-10-30,22.0
0.0,0,2012-10-30,23.0
0.0,0,2012-10-31,0.0
0.0,0,2012-10-31,1.0
0.0,0,2012-10-31,2.0
0.0,0,2012-10-31,3.0
0.0,0,2012-10-31,4.0
0.0,0,2012-10-31,5.0
0.0,0,2012-10-31,6.0
0.0,0,2012-10-31,7.0
0.073,0,2012-10-31,8.0
0.7985,0,2012-10-31,9.0
2.495,0,2012-10-31,10.0
5.4235,0,2012-10-31,11.0
8.873,0,2012-10-31,12.0
8.189499999999999,0,2012-10-31,13.0
3.785,0,2012-10-31,14.0
2.6805,0,2012-10-31,15.0
1.5819999999999999,0,2012-10-31,16.0
1.2715,0,2012-10-31,17.0
0.0565,0,2012-10-31,18.0
0.0,0,2012-10-31,19.0
0.0,0,2012-10-31,20.0
0.0,0,2012-10-31,21.0
0.0,0,2012-10-31,22.0
0.0,0,2012-10-31,23.0
0.0,0,2012-11-01,0.0
0.0,0,2012-11-01,1.0
0.0,0,2012-11-01,2.0
0.0,0,2012-11-01,3.0
0.0,0,2012-11-01,4.0
0.0,0,2012-11-01,5.0
0.0,0,2012-11-01,6.0
0.0,0,2012-11-01,7.0
0.6065,0,2012-11-01,8.0
2.842,0,2012-11-01,9.0
3.016,0,2012-11-01,10.0
2.605,0,2012-11-01,11.0
1.948,0,2012-11-01,12.0
4.2745,0,2012-11-01,13.0
3.255,0,2012-11-01,14.0
1.0135,0,2012-11-01,15.0
0.7430000000000001,0,2012-11-01,16.0
0.34550000000000003,0,2012-11-01,17.0
0.0625,0,2012-11-01,18.0
0.0,0,2012-11-01,19.0
0.0,0,2012-11-01,20.0
0.0,0,2012-11-01,21.0
0.0,0,2012-11-01,22.0
0.0,0,2012-11-01,23.0
0.0,0,2012-11-02,0.0
0.0,0,2012-11-02,1.0
0.0,0,2012-11-02,2.0
0.0,0,2012-11-02,3.0
0.0,0,2012-11-02,4.0
0.0,0,2012-11-02,5.0
0.0,0,2012-11-02,6.0
0.0,0,2012-11-02,7.0
0.141,0,2012-11-02,8.0
0.7655000000000001,0,2012-11-02,9.0
0.619,0,2012-11-02,10.0
1.0125000000000002,0,2012-11-02,11.0
1.5115,0,2012-11-02,12.0
0.889,0,2012-11-02,13.0
0.9005000000000001,0,2012-11-02,14.0
0.579,0,2012-11-02,15.0
0.5115000000000001,0,2012-11-02,16.0
0.1435,0,2012-11-02,17.0
0.0,0,2012-11-02,18.0
0.0,0,2012-11-02,19.0
0.0,0,2012-11-02,20.0
0.0,0,2012-11-02,21.0
0.0,0,2012-11-02,22.0
0.0,0,2012-11-02,23.0
0.0,0,2012-11-03,0.0
0.0,0,2012-11-03,1.0
0.0,0,2012-11-03,2.0
0.0,0,2012-11-03,3.0
0.0,0,2012-11-03,4.0
0.0,0,2012-11-03,5.0
0.0,0,2012-11-03,6.0
0.0,0,2012-11-03,7.0
0.086,0,2012-11-03,8.0
0.3295,0,2012-11-03,9.0
2.106,0,2012-11-03,10.0
1.744,0,2012-11-03,11.0
0.9085,0,2012-11-03,12.0
1.9939999999999998,0,2012-11-03,13.0
0.9755,0,2012-11-03,14.0
0.416,0,2012-11-03,15.0
0.484,0,2012-11-03,16.0
0.16449999999999998,0,2012-11-03,17.0
0.0,0,2012-11-03,18.0
0.0,0,2012-11-03,19.0
0.0,0,2012-11-03,20.0
0.0,0,2012-11-03,21.0
0.0,0,2012-11-03,22.0
0.0,0,2012-11-03,23.0
0.0,0,2012-11-04,0.0
0.0,0,2012-11-04,1.0
0.0,0,2012-11-04,2.0
0.0,0,2012-11-04,3.0
0.0,0,2012-11-04,4.0
0.0,0,2012-11-04,5.0
0.0,0,2012-11-04,6.0
0.0,0,2012-11-04,7.0
0.0,0,2012-11-04,8.0
0.20700000000000002,0,2012-11-04,9.0
1.727,0,2012-11-04,10.0
2.6345,0,2012-11-04,11.0
2.652,0,2012-11-04,12.0
3.138,0,2012-11-04,13.0
2.3955,0,2012-11-04,14.0
0.42400000000000004,0,2012-11-04,15.0
0.927,0,2012-11-04,16.0
0.6425,0,2012-11-04,17.0
0.0,0,2012-11-04,18.0
0.0,0,2012-11-04,19.0
0.0,0,2012-11-04,20.0
0.0,0,2012-11-04,21.0
0.0,0,2012-11-04,22.0
0.0,0,2012-11-04,23.0
0.0,0,2012-11-05,0.0
0.0,0,2012-11-05,1.0
0.0,0,2012-11-05,2.0
0.0,0,2012-11-05,3.0
0.0,0,2012-11-05,4.0
0.0,0,2012-11-05,5.0
0.0,0,2012-11-05,6.0
0.0,0,2012-11-05,7.0
0.424,0,2012-11-05,8.0
1.5390000000000001,0,2012-11-05,9.0
1.9445000000000001,0,2012-11-05,10.0
5.002000000000001,0,2012-11-05,11.0
10.076,0,2012-11-05,12.0
11.683499999999999,0,2012-11-05,13.0
7.277,0,2012-11-05,14.0
5.2615,0,2012-11-05,15.0
1.8375,0,2012-11-05,16.0
1.6909999999999998,0,2012-11-05,17.0
